url,category,confidence,reason
https://www.mdc.edu/procedures/Chapter2/2220.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2230.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2303.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2304.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2352.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2360.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2370.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2400.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2408.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2410.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2500.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2501.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2501A.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2502.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2502A.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2503.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2503A.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2504.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2505.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2506.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2508.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2510.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2515.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2520.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2650.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2651.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2652.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2653.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2656.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2657.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2660.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2670.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2738.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2750.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2826.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2828.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2831.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter2/2832.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3052.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3080.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3092.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3093.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3106.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3107.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3108.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3109.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3110.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3115.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3128.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3129.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3140.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3141.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3149.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3199.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3251.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3253.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3280.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3400.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3571.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3580.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3600.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3601.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3820.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3821.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3900.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3908.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3990.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4005.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4016.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4017.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4042.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4052.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4060.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4064.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4064-Instructions.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4080.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4088.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4089.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4094.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4094-Form.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4095.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4098.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4099.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5005.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5007.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5010.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5020.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5030.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5055.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5060.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5070.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5080.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5100.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter5/5101.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6000.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6001.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6008.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6010.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6013.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6108.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6110.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6236.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6280.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6300.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6309.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6350.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6520.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6550.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6560.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter6/6600.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8004.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8030.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8045.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8100.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8141.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8150.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8171.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8303.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8380.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8381.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8660.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8800.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8881.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8890.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8893.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter9/9002.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter9/9005.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter9/9100.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter9/9120.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter9/9121.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/MDC_Testing_Fees_Summary.pdf.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/Preparing_for_Your_Honorlock_Exam.pdf,Testing & Placement,0.90,pdf:testing
http://www.mdc.edu/homestead/pdf/homestead-campus-map.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/west/docs/west-campus-building-1000-and-2000.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/wolfson/documents/Wolfson-Campus-Map1.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/ActiveProgramsPrintReport.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Appendix-H.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Appendix-D.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Appendix-C.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Appendix-E.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Minimum-College-Ready-Placement-Test-Scores.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Appendix-G.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Appendix-I.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/feedback/documents/classroom-survey_02-086.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_classroom_spanish_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_classroom_creole_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_classroom_french_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_classroom_russian_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/alternate-survey_02-087.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_alternate_spanish_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_alternate_creole_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_alternate_french_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_alternate_russian_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/librarian-survey_02-078.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_facultylibrarian_spanish_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_facultylibrarian_creole_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_facultylibrarian_french_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/SFB_facultylibrarian_russian_2002.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/student-feedback-quick-guide.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/2024_25_timetable.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/2025_-Supervisor_Feedback_FAQ.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/feedback/documents/interpretation-guide-for-supervisors-feedback.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Handbook_Question_Design.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/7-Tips-for-Writing-Great-Questions.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/MDC_demographics_questions.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/financialaid/documents/06-07-FWEP-Program-Overview.pdf,Financial Aid & Scholarships,0.90,path:aid
https://www.mdc.edu/financialaid/documents/06-07-FWEPJOB-DESCRIPTION-GUIDELINES.pdf,Financial Aid & Scholarships,0.90,path:aid
https://www.mdc.edu/financialaid/documents/Sample-Job-description.pdf,Financial Aid & Scholarships,0.90,path:aid
https://www.mdc.edu/financialaid/documents/cohort-default-rates.pdf,Financial Aid & Scholarships,0.90,path:aid
http://www.mdc.edu/pdf/consumer_information/sportscombined.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/financialaid/documents/06-07-FWEP-Program-Overview.pdf,Financial Aid & Scholarships,0.90,path:aid
http://www.mdc.edu/financialaid/documents/06-07-FWEPJOB-DESCRIPTION-GUIDELINES.pdf,Financial Aid & Scholarships,0.90,path:aid
http://www.mdc.edu/financialaid/documents/Sample-Job-description.pdf,Financial Aid & Scholarships,0.90,path:aid
http://www.mdc.edu/financialaid/documents/cohort-default-rates.pdf,Financial Aid & Scholarships,0.90,path:aid
https://www.mdc.edu/kendall/miambiance/downloads/Miambiance Prose Submission Form 2025.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/miambiance/downloads/Miambiance Music Submission Form 2025.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/miambiance/downloads/Miambiance Photography Submission Form 2025.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/miambiance/downloads/Miambiance Visual Arts Submission Form 2025.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/axis/downloads/axis-volume-21.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume-20.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume-19.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume-18.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume17.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume16.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume15.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume14.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume13.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume12.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume11.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volume10.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/axis/downloads/axis-volumne9.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/urbana/pdf/4.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/urbana/pdf/9.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/urbana/pdf/10.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/urbana/pdf/11.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/urbana/pdf/12.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/urbana/pdf/13.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/hialeah/documents/2018/SGA-Membership-Application.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/2017/SGA-Constitution-revised-April-3-2017.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/student-life/RATIFIED_CONSTITUTION.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/becoming-a-student-govenment-association-senator.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/padron/documents/sga-application.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/padron/documents/sga-senator.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/student-life/CollegeManualofProceduresforStudentTravel.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/student-life/MDCTraveladvanceandexpenseforstudentfundsform.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/3499-travel-packet.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/student-travel-packet-categories.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/homestead/pdf/procedure-for-distribution-of-promotional-materials.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/SGA-application.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/SGA-constitution.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/medical/StudentLife/pdf/StudentLifeManualorProdedures.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/Student Travel Packet Checklist 5_20_13.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/Anticipated Travel Expense.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/medical/StudentLife/pdf/FundsRequestAndTravelRational.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/Certificate of Receipt of meal.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/Chaperone Form.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/medical/StudentLife/pdf/DriversRecordSearchForm.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/medical/StudentLife/pdf/StudentDelegateContractForm.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/MDC ID Card Replacement.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/New Student Organization Application.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/Advisor Agreement Form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/Student Organization Activity Registration.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/media/miami-dade-college/kendall-fitness/pdf/household-item-workoutt.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/kendall-fitness/pdf/no-equipment-needed.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/DriversFormsaveable_tcm6-38640.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/MDCVehicleUseInstructions-IssuingEmployee_tcm6-38641.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/north-reservation-form_tcm6-38643.pdf,Veterans & Military,0.50,keyword:veteran|military|va
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/MDCWestVehicleReservationForm_tcm6-83451.pdf,Veterans & Military,0.50,keyword:veteran|military|va
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/vehicle-registration-form_tcm6-106389.pdf,Advising & Registration,0.50,keyword:advis(e|ing)|registrat
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/Shark_Initiative_PalmCard.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/Shark_Initiative_Brochure.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/stalking-awareness-month-flyer.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/comprehensive-emergency-management-plan.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/Emergency-action-guide.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/MDC-Closure-Prepare-Your-Office.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/MDC_CrimeAlert_WC_AG_7132022.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/crime-alert-09-27-2021.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/archived-02-19-2020.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/archived-01-07-2020.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/school-shooter-reference-guide.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/transcripts/docs/military-experience-equivalency.pdf,Advising & Registration,0.90,pdf:transcripts
http://www.mdc.edu/admissions/forms/records-change-form-fillable.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/main/ferpa/pdf/request-prevent-disclosure.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/main/ferpa/pdf/authorization-for-release-of-educational-records.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/main/ferpa/pdf/authorization-for-release-of-academic-records-to-parents-of-dependent-students.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/asa/documents/competencies/pdf/ENC1101 English Composition 1.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/asa/documents/course-syllabus/ENC1101.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
http://www.mdc.edu/asa/documents/competencies/pdf/ARH1000 Art Appreciation.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/asa/documents/course-syllabus/ARH1000.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
http://www.mdc.edu/asa/documents/competencies/pdf/HUM1020 Humanities.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/asa/documents/course-syllabus/HUM1020.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
